epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202151,2021-12-22,578,PI,São Francisco de Assis do Piauí,2209658,city,88,1522.7548,0,3,0,0.0341,5779,False,True
202151,2021-12-22,606,PI,São Francisco do Piauí,2209708,city,226,3520.24922,0,10,0,0.0442,6420,False,True
202151,2021-12-22,552,PI,São Gonçalo do Gurguéia,2209757,city,231,7556.42787,0,5,0,0.0216,3057,False,True
202151,2021-12-22,600,PI,São Gonçalo do Piauí,2209807,city,460,9145.12922,0,7,0,0.0152,5030,False,True
202151,2021-12-22,587,PI,São João da Canabrava,2209856,city,621,13459.03771,0,8,0,0.0129,4614,False,True
202151,2021-12-22,594,PI,São João da Fronteira,2209872,city,265,4370.05277,0,7,0,0.0264,6064,False,True
202151,2021-12-22,567,PI,São João da Serra,2209906,city,424,6925.84123,0,16,0,0.0377,6122,False,True
202151,2021-12-22,544,PI,São João da Varjota,2209955,city,350,7219.47195,0,2,0,0.0057,4848,False,True
202151,2021-12-22,572,PI,São João do Arraial,2209971,city,896,11147.05151,0,8,0,0.0089,8038,False,True
202151,2021-12-22,601,PI,São João do Piauí,2210003,city,2612,12641.56422,0,37,0,0.0142,20662,False,True
202151,2021-12-22,636,PI,São José do Divino,2210052,city,239,4463.95219,0,12,0,0.0502,5354,False,True
202151,2021-12-22,595,PI,São José do Peixe,2210102,city,186,4971.93264,0,3,0,0.0161,3741,False,True
202151,2021-12-22,615,PI,São José do Piauí,2210201,city,249,3716.41791,0,9,0,0.0361,6700,False,True
202151,2021-12-22,602,PI,São Julião,2210300,city,361,5666.30042,0,14,0,0.0388,6371,False,True
202151,2021-12-22,603,PI,São Lourenço do Piauí,2210359,city,67,1463.84094,0,3,0,0.0448,4577,False,True
202151,2021-12-22,595,PI,São Luis do Piauí,2210375,city,152,5744.52003,0,0,0,0.0,2646,False,True
202151,2021-12-22,600,PI,São Miguel da Baixa Grande,2210383,city,195,7946.21027,0,3,0,0.0154,2454,False,True
202151,2021-12-22,541,PI,São Miguel do Fidalgo,2210391,city,152,5003.29164,0,4,0,0.0263,3038,False,True
202151,2021-12-22,574,PI,São Miguel do Tapuio,2210409,city,662,3753.04722,0,14,0,0.0211,17639,False,True
202151,2021-12-22,604,PI,São Pedro do Piauí,2210508,city,1693,11819.32421,0,29,0,0.0171,14324,False,True
202151,2021-12-22,618,PI,São Raimundo Nonato,2210607,city,3842,11015.85572,0,63,0,0.0164,34877,False,True
202151,2021-12-22,548,PI,Sebastião Barros,2210623,city,25,724.4277,0,3,0,0.12,3451,False,True
202151,2021-12-22,538,PI,Sebastião Leal,2210631,city,481,11178.24773,0,8,0,0.0166,4303,False,True
202151,2021-12-22,588,PI,Sigefredo Pacheco,2210656,city,457,4543.64685,0,15,0,0.0328,10058,False,True
202151,2021-12-22,574,PI,Simões,2210706,city,988,6744.48768,0,15,0,0.0152,14649,False,True
202151,2021-12-22,593,PI,Simplício Mendes,2210805,city,1681,13188.45128,0,48,0,0.0286,12746,False,True
202151,2021-12-22,589,PI,Socorro do Piauí,2210904,city,215,4711.8124,0,7,0,0.0326,4563,False,True
202151,2021-12-22,568,PI,Sussuapara,2210938,city,535,7906.01448,0,11,0,0.0206,6767,False,True
202151,2021-12-22,539,PI,Tamboril do Piauí,2210953,city,55,1877.77398,0,8,0,0.1455,2929,False,True
202151,2021-12-22,553,PI,Tanque do Piauí,2210979,city,226,8150.01803,0,1,0,0.0044,2773,False,True
202151,2021-12-22,644,PI,Teresina,2211001,city,110519,12731.50361,0,2610,0,0.0236,868075,False,True
202151,2021-12-22,614,PI,União,2211100,city,2385,5351.25311,0,65,0,0.0273,44569,False,True
202151,2021-12-22,605,PI,Uruçuí,2211209,city,4078,18831.6786,0,64,0,0.0157,21655,False,True
202151,2021-12-22,601,PI,Valença do Piauí,2211308,city,2173,10382.72254,0,72,0,0.0331,20929,False,True
202151,2021-12-22,576,PI,Várzea Branca,2211357,city,204,4131.22722,0,12,0,0.0588,4938,False,True
202151,2021-12-22,607,PI,Várzea Grande,2211407,city,554,12631.09895,0,1,0,0.0018,4386,False,True
202151,2021-12-22,591,PI,Vera Mendes,2211506,city,250,8116.88312,0,2,0,0.008,3080,False,True
202151,2021-12-22,599,PI,Vila Nova do Piauí,2211605,city,349,11822.49322,0,1,0,0.0029,2952,False,True
202151,2021-12-22,552,PI,Wall Ferraz,2211704,city,335,7492.73093,0,3,0,0.009,4471,False,True
202151,2021-12-22,644,PI,,22,state,334080,10180.77209,0,7256,0,0.0217,3281480,False,True
202151,2021-12-22,651,RN,,24,state,385468,10906.90446,0,7557,0,0.0196,3534165,False,True
202151,2021-12-22,642,RR,,14,state,128786,20403.97287,0,2074,0,0.0161,631181,False,True
202151,2021-12-22,525,RS,Aceguá,4300034,city,402,8134.35856,0,8,0,0.0199,4942,False,True
202151,2021-12-22,594,RS,Água Santa,4300059,city,603,16110.07213,0,11,0,0.0182,3743,False,True
202151,2021-12-22,573,RS,Agudo,4300109,city,1997,12176.08682,0,32,0,0.016,16401,False,True
202151,2021-12-22,619,RS,Ajuricaba,4300208,city,1569,22455.9897,0,32,0,0.0204,6987,False,True
202151,2021-12-22,584,RS,Alecrim,4300307,city,314,5388.70774,0,12,0,0.0382,5827,False,True
202151,2021-12-22,631,RS,Alegrete,4300406,city,11202,15339.3219,0,299,0,0.0267,73028,False,True
202151,2021-12-22,545,RS,Alegria,4300455,city,398,11796.08773,0,4,0,0.0101,3374,False,True
202151,2021-12-22,517,RS,Almirante Tamandaré do Sul,4300471,city,338,17342.22678,0,7,0,0.0207,1949,False,True
202151,2021-12-22,597,RS,Alpestre,4300505,city,654,10779.62749,0,17,0,0.026,6067,False,True
202151,2021-12-22,499,RS,Alto Alegre,4300554,city,213,13205.20769,0,2,0,0.0094,1613,False,True
202151,2021-12-22,552,RS,Alto Feliz,4300570,city,330,10869.56522,0,2,0,0.0061,3036,False,True
202151,2021-12-22,644,RS,Alvorada,4300604,city,23282,11015.74624,0,825,0,0.0354,211352,False,True
202151,2021-12-22,494,RS,Amaral Ferrador,4300638,city,314,4431.89838,0,11,0,0.035,7085,False,True
202151,2021-12-22,594,RS,Ametista do Sul,4300646,city,1031,13926.78644,0,25,0,0.0242,7403,False,True
202151,2021-12-22,554,RS,André da Rocha,4300661,city,120,8935.21966,0,1,0,0.0083,1343,False,True
202151,2021-12-22,639,RS,Anta Gorda,4300703,city,680,11407.48197,0,8,0,0.0118,5961,False,True
202151,2021-12-22,596,RS,Antônio Prado,4300802,city,2827,21671.13837,0,34,0,0.012,13045,False,True
202151,2021-12-22,534,RS,Arambaré,4300851,city,240,6737.78776,0,9,0,0.0375,3562,False,True
202151,2021-12-22,570,RS,Araricá,4300877,city,1100,19060.82135,0,27,0,0.0245,5771,False,True
202151,2021-12-22,569,RS,Aratiba,4300901,city,471,7610.2763,0,7,0,0.0149,6189,False,True
202151,2021-12-22,613,RS,Arroio do Meio,4301008,city,3238,15443.31569,0,50,0,0.0154,20967,False,True
202151,2021-12-22,488,RS,Arroio do Padre,4301073,city,270,9149.44087,0,4,0,0.0148,2951,False,True
