"city";"city_ibge_code";"date";"epidemiological_week";"estimated_population";"estimated_population_2019";"is_last";"is_repeated";"last_available_confirmed";"last_available_confirmed_per_100k_inhabitants";"last_available_date";"last_available_death_rate";"last_available_deaths";"order_for_place";"place_type";"state";"new_confirmed";"new_deaths"
"Tarrafas";2313252.0;"2021-04-12";202115;8573.0;8592.0;"False";"True";252;2939.4611;"2021-04-10";0.0278;7;329;"city";"CE";0;0
"Tauá";2313302.0;"2021-04-12";202115;59062.0;58859.0;"False";"True";5271;8924.52;"2021-04-10";0.018000000000000002;95;363;"city";"CE";0;0
"Tejuçuoca";2313351.0;"2021-04-12";202115;19371.0;19187.0;"False";"True";957;4940.37479;"2021-04-10";0.0199;19;344;"city";"CE";0;0
"Tianguá";2313401.0;"2021-04-12";202115;76537.0;75946.0;"False";"True";6223;8130.70802;"2021-04-10";0.0211;131;377;"city";"CE";0;0
"Trairi";2313500.0;"2021-04-12";202115;56291.0;55918.0;"False";"True";1316;2337.8515199999997;"2021-04-10";0.0456;60;365;"city";"CE";0;0
"Tururu";2313559.0;"2021-04-12";202115;16431.0;16271.0;"False";"True";878;5343.55791;"2021-04-10";0.0296;26;361;"city";"CE";0;0
"Ubajara";2313609.0;"2021-04-12";202115;35047.0;34792.0;"False";"True";1489;4248.58048;"2021-04-10";0.0248;37;347;"city";"CE";0;0
"Umari";2313708.0;"2021-04-12";202115;7736.0;7733.0;"False";"True";278;3593.5884200000005;"2021-04-10";0.0216;6;326;"city";"CE";0;0
"Umirim";2313757.0;"2021-04-12";202115;19903.0;19825.0;"False";"True";554;2783.49997;"2021-04-10";0.0505;28;354;"city";"CE";0;0
"Uruburetama";2313807.0;"2021-04-12";202115;22040.0;21850.0;"False";"True";1453;6592.55898;"2021-04-10";0.0289;42;356;"city";"CE";0;0
"Uruoca";2313906.0;"2021-04-12";202115;13915.0;13840.0;"False";"True";1022;7344.59217;"2021-04-10";0.0215;22;359;"city";"CE";0;0
"Varjota";2313955.0;"2021-04-12";202115;18471.0;18420.0;"False";"True";1621;8775.91901;"2021-04-10";0.013000000000000001;21;344;"city";"CE";0;0
"Viçosa do Ceará";2314102.0;"2021-04-12";202115;61410.0;60889.0;"False";"True";2939;4785.86549;"2021-04-10";0.0299;88;359;"city";"CE";0;0
"Várzea Alegre";2314003.0;"2021-04-12";202115;40903.0;40721.0;"False";"True";1979;4838.27592;"2021-04-10";0.0243;48;369;"city";"CE";0;0
"";23.0;"2021-04-12";202115;9187103.0;9132078.0;"True";"False";591351;6436.75161;"2021-04-12";0.0263;15533;393;"state";"CE";2752;55
"Brasília";5300108.0;"2021-04-12";202115;3055149.0;3015268.0;"False";"True";315070;10312.75398;"2021-04-11";0.0197;6196;402;"city";"DF";0;0
"";53.0;"2021-04-12";202115;3055149.0;3015268.0;"True";"False";360124;11787.44474;"2021-04-12";0.019;6840;402;"state";"DF";1002;86
"Afonso Cláudio";3200102.0;"2021-04-12";202115;30455.0;30586.0;"False";"True";2943;9663.43786;"2021-04-11";0.0163;48;377;"city";"ES";0;0
"Alegre";3200201.0;"2021-04-12";202115;29975.0;30084.0;"False";"True";1610;5371.1426200000005;"2021-04-11";0.0224;36;357;"city";"ES";0;0
"Alfredo Chaves";3200300.0;"2021-04-12";202115;14636.0;14601.0;"False";"True";1965;13425.7994;"2021-04-11";0.0122;24;366;"city";"ES";0;0
"Alto Rio Novo";3200359.0;"2021-04-12";202115;7874.0;7836.0;"False";"True";630;8001.016;"2021-04-11";0.0317;20;378;"city";"ES";0;0
"Anchieta";3200409.0;"2021-04-12";202115;29779.0;29263.0;"False";"True";3836;12881.56083;"2021-04-11";0.0138;53;362;"city";"ES";0;0
"Apiacá";3200508.0;"2021-04-12";202115;7554.0;7567.0;"False";"True";588;7783.95552;"2021-04-11";0.034;20;359;"city";"ES";0;0
"Aracruz";3200607.0;"2021-04-12";202115;103101.0;101220.0;"False";"True";12197;11830.147140000001;"2021-04-11";0.0136;166;377;"city";"ES";0;0
"Atilio Vivacqua";3200706.0;"2021-04-12";202115;12105.0;11936.0;"False";"True";1198;9896.73689;"2021-04-11";0.015;18;350;"city";"ES";0;0
"Baixo Guandu";3200805.0;"2021-04-12";202115;31132.0;30998.0;"False";"True";2956;9495.05332;"2021-04-11";0.0213;63;350;"city";"ES";0;0
"Barra de São Francisco";3200904.0;"2021-04-12";202115;44979.0;44650.0;"False";"True";3941;8761.86665;"2021-04-11";0.0358;141;350;"city";"ES";0;0
"Boa Esperança";3201001.0;"2021-04-12";202115;15092.0;15037.0;"False";"True";1001;6632.653060000001;"2021-04-11";0.032;32;371;"city";"ES";0;0
"Bom Jesus do Norte";3201100.0;"2021-04-12";202115;9962.0;9936.0;"False";"True";800;8030.51596;"2021-04-11";0.0238;19;363;"city";"ES";0;0
"Brejetuba";3201159.0;"2021-04-12";202115;12427.0;12404.0;"False";"True";1357;10919.77147;"2021-04-11";0.0088;12;362;"city";"ES";0;0
"Cachoeiro de Itapemirim";3201209.0;"2021-04-12";202115;210589.0;208972.0;"False";"True";20865;9907.92492;"2021-04-11";0.0194;405;389;"city";"ES";0;0
"Cariacica";3201308.0;"2021-04-12";202115;383917.0;381285.0;"False";"True";31160;8116.33765;"2021-04-11";0.0297;926;389;"city";"ES";0;0
"Castelo";3201407.0;"2021-04-12";202115;37747.0;37534.0;"False";"True";4820;12769.226690000001;"2021-04-11";0.0156;75;383;"city";"ES";0;0
"Colatina";3201506.0;"2021-04-12";202115;123400.0;122499.0;"False";"True";17431;14125.607780000002;"2021-04-11";0.0158;276;375;"city";"ES";0;0
"Conceição da Barra";3201605.0;"2021-04-12";202115;31273.0;31063.0;"False";"True";1004;3210.43712;"2021-04-11";0.0388;39;350;"city";"ES";0;0
"Conceição do Castelo";3201704.0;"2021-04-12";202115;12806.0;12723.0;"False";"True";1091;8519.44401;"2021-04-11";0.0147;16;350;"city";"ES";0;0
"Divino de São Lourenço";3201803.0;"2021-04-12";202115;4270.0;4304.0;"False";"True";338;7915.69087;"2021-04-11";0.0178;6;350;"city";"ES";0;0
"Domingos Martins";3201902.0;"2021-04-12";202115;33986.0;33850.0;"False";"True";2944;8662.3904;"2021-04-11";0.0166;49;357;"city";"ES";0;0
"Dores do Rio Preto";3202009.0;"2021-04-12";202115;6771.0;6749.0;"False";"True";548;8093.33924;"2021-04-11";0.0164;9;350;"city";"ES";0;0
"Ecoporanga";3202108.0;"2021-04-12";202115;22835.0;22923.0;"False";"True";2400;10510.18174;"2021-04-11";0.0175;42;350;"city";"ES";0;0
"Fundão";3202207.0;"2021-04-12";202115;21948.0;21509.0;"False";"True";1914;8720.61236;"2021-04-11";0.0235;45;376;"city";"ES";0;0
"Governador Lindenberg";3202256.0;"2021-04-12";202115;12880.0;12709.0;"False";"True";1410;10947.20497;"2021-04-11";0.0113;16;350;"city";"ES";0;0
"Guarapari";3202405.0;"2021-04-12";202115;126701.0;124859.0;"False";"True";11923;9410.34404;"2021-04-11";0.0226;270;381;"city";"ES";0;0
"Guaçuí";3202306.0;"2021-04-12";202115;31122.0;30867.0;"False";"True";1786;5738.705739999999;"2021-04-11";0.0431;77;357;"city";"ES";0;0
"Ibatiba";3202454.0;"2021-04-12";202115;26426.0;26082.0;"False";"True";2765;10463.1802;"2021-04-11";0.0246;68;350;"city";"ES";0;0
"Ibiraçu";3202504.0;"2021-04-12";202115;12591.0;12479.0;"False";"True";1385;10999.92058;"2021-04-11";0.0195;27;372;"city";"ES";0;0
"Ibitirama";3202553.0;"2021-04-12";202115;8859.0;8889.0;"False";"True";323;3646.0097100000003;"2021-04-11";0.0248;8;350;"city";"ES";0;0
"Iconha";3202603.0;"2021-04-12";202115;13973.0;13860.0;"False";"True";2262;16188.363269999998;"2021-04-11";0.0071;16;352;"city";"ES";0;0
"Irupi";3202652.0;"2021-04-12";202115;13526.0;13377.0;"False";"True";1108;8191.630929999999;"2021-04-11";0.0253;28;357;"city";"ES";0;0
"Itaguaçu";3202702.0;"2021-04-12";202115;14023.0;14066.0;"False";"True";1386;9883.76239;"2021-04-11";0.0115;16;350;"city";"ES";0;0
"Itapemirim";3202801.0;"2021-04-12";202115;34656.0;34348.0;"False";"True";3306;9539.47368;"2021-04-11";0.0257;85;381;"city";"ES";0;0
"Itarana";3202900.0;"2021-04-12";202115;10494.0;10555.0;"False";"True";1252;11930.62702;"2021-04-11";0.0152;19;350;"city";"ES";0;0
"Iúna";3203007.0;"2021-04-12";202115;29290.0;29161.0;"False";"True";1963;6701.94606;"2021-04-11";0.0285;56;350;"city";"ES";0;0
"Jaguaré";3203056.0;"2021-04-12";202115;31039.0;30477.0;"False";"True";2881;9281.87119;"2021-04-11";0.0139;40;350;"city";"ES";0;0
"Jerônimo Monteiro";3203106.0;"2021-04-12";202115;12265.0;12192.0;"False";"True";939;7655.931509999999;"2021-04-11";0.0341;32;364;"city";"ES";0;0
"João Neiva";3203130.0;"2021-04-12";202115;16722.0;16668.0;"False";"True";2157;12899.17474;"2021-04-11";0.0176;38;362;"city";"ES";0;0
"Laranja da Terra";3203163.0;"2021-04-12";202115;10933.0;10947.0;"False";"True";533;4875.14863;"2021-04-11";0.0131;7;350;"city";"ES";0;0
"Linhares";3203205.0;"2021-04-12";202115;176688.0;173555.0;"False";"True";20147;11402.58535;"2021-04-11";0.0136;275;390;"city";"ES";0;0
"Mantenópolis";3203304.0;"2021-04-12";202115;15503.0;15350.0;"False";"True";721;4650.71277;"2021-04-11";0.0485;35;350;"city";"ES";0;0
"Marataízes";3203320.0;"2021-04-12";202115;38883.0;38499.0;"False";"True";4942;12709.92465;"2021-04-11";0.0253;125;352;"city";"ES";0;0
"Marechal Floriano";3203346.0;"2021-04-12";202115;16920.0;16694.0;"False";"True";2519;14887.70686;"2021-04-11";0.0143;36;354;"city";"ES";0;0
"Marilândia";3203353.0;"2021-04-12";202115;12963.0;12833.0;"False";"True";1748;13484.5329;"2021-04-11";0.0126;22;350;"city";"ES";0;0
"Mimoso do Sul";3203403.0;"2021-04-12";202115;26115.0;26153.0;"False";"True";2484;9511.77484;"2021-04-11";0.0141;35;350;"city";"ES";0;0
"Montanha";3203502.0;"2021-04-12";202115;18894.0;18833.0;"False";"True";1156;6118.34445;"2021-04-11";0.0398;46;350;"city";"ES";0;0
"Mucurici";3203601.0;"2021-04-12";202115;5496.0;5524.0;"False";"True";531;9661.57205;"2021-04-11";0.0151;8;350;"city";"ES";0;0
"Muniz Freire";3203700.0;"2021-04-12";202115;17319.0;17465.0;"False";"True";2245;12962.642179999999;"2021-04-11";0.0129;29;350;"city";"ES";0;0
"Muqui";3203809.0;"2021-04-12";202115;15526.0;15449.0;"False";"True";1632;10511.40023;"2021-04-11";0.0227;37;350;"city";"ES";0;0
"Nova Venécia";3203908.0;"2021-04-12";202115;50434.0;50110.0;"False";"True";4333;8591.42642;"2021-04-11";0.0217;94;371;"city";"ES";0;0
"Pancas";3204005.0;"2021-04-12";202115;23306.0;23184.0;"False";"True";2130;9139.27744;"2021-04-11";0.0127;27;350;"city";"ES";0;0
"Pedro Canário";3204054.0;"2021-04-12";202115;26381.0;26184.0;"False";"True";1477;5598.726360000001;"2021-04-11";0.0244;36;362;"city";"ES";0;0
"Pinheiros";3204104.0;"2021-04-12";202115;27327.0;27047.0;"False";"True";2240;8197.02126;"2021-04-11";0.0237;53;350;"city";"ES";0;0
"Piúma";3204203.0;"2021-04-12";202115;22053.0;21711.0;"False";"True";2190;9930.62168;"2021-04-11";0.0269;59;359;"city";"ES";0;0
"Ponto Belo";3204252.0;"2021-04-12";202115;7940.0;7863.0;"False";"True";465;5856.42317;"2021-04-11";0.0258;12;350;"city";"ES";0;0
"Presidente Kennedy";3204302.0;"2021-04-12";202115;11658.0;11574.0;"False";"True";1581;13561.502830000001;"2021-04-11";0.0228;36;362;"city";"ES";0;0
"Rio Bananal";3204351.0;"2021-04-12";202115;19271.0;19141.0;"False";"True";1745;9055.05682;"2021-04-11";0.012;21;350;"city";"ES";0;0
"Rio Novo do Sul";3204401.0;"2021-04-12";202115;11626.0;11622.0;"False";"True";1223;10519.5252;"2021-04-11";0.0131;16;362;"city";"ES";0;0
"Santa Leopoldina";3204500.0;"2021-04-12";202115;12197.0;12224.0;"False";"True";810;6640.97729;"2021-04-11";0.0247;20;366;"city";"ES";0;0
"Santa Maria de Jetibá";3204559.0;"2021-04-12";202115;41015.0;40431.0;"False";"True";4103;10003.6572;"2021-04-11";0.009000000000000001;37;364;"city";"ES";0;0
"Santa Teresa";3204609.0;"2021-04-12";202115;23724.0;23590.0;"False";"True";3636;15326.2519;"2021-04-11";0.0107;39;386;"city";"ES";0;0
"Serra";3205002.0;"2021-04-12";202115;527240.0;517510.0;"False";"True";50187;9518.81496;"2021-04-11";0.0189;951;386;"city";"ES";0;0
"Sooretama";3205010.0;"2021-04-12";202115;30680.0;30070.0;"False";"True";2267;7389.178620000001;"2021-04-11";0.0159;36;376;"city";"ES";0;0
"São Domingos do Norte";3204658.0;"2021-04-12";202115;8687.0;8638.0;"False";"True";988;11373.31645;"2021-04-11";0.0172;17;350;"city";"ES";0;0
"São Gabriel da Palha";3204708.0;"2021-04-12";202115;38522.0;37947.0;"False";"True";4936;12813.45725;"2021-04-11";0.0107;53;368;"city";"ES";0;0
"São José do Calçado";3204807.0;"2021-04-12";202115;10546.0;10556.0;"False";"True";723;6855.67988;"2021-04-11";0.0512;37;367;"city";"ES";0;0
"São Mateus";3204906.0;"2021-04-12";202115;132642.0;130611.0;"False";"True";8642;6515.281739999999;"2021-04-11";0.0209;181;380;"city";"ES";0;0
"São Roque do Canaã";3204955.0;"2021-04-12";202115;12510.0;12415.0;"False";"True";1485;11870.5036;"2021-04-11";0.0094;14;382;"city";"ES";0;0
"Vargem Alta";3205036.0;"2021-04-12";202115;21591.0;21402.0;"False";"True";1688;7818.072340000001;"2021-04-11";0.0178;30;350;"city";"ES";0;0
"Venda Nova do Imigrante";3205069.0;"2021-04-12";202115;25745.0;25277.0;"False";"True";3602;13991.06623;"2021-04-11";0.0103;37;370;"city";"ES";0;0
"Viana";3205101.0;"2021-04-12";202115;79500.0;78239.0;"False";"True";6200;7798.74214;"2021-04-11";0.0276;171;378;"city";"ES";0;0
"Vila Pavão";3205150.0;"2021-04-12";202115;9244.0;9208.0;"False";"True";945;10222.84725;"2021-04-11";0.0169;16;350;"city";"ES";0;0
"Vila Valério";3205176.0;"2021-04-12";202115;14073.0;14080.0;"False";"True";2173;15440.91523;"2021-04-11";0.0087;19;363;"city";"ES";0;0
"Vila Velha";3205200.0;"2021-04-12";202115;501325.0;493838.0;"False";"True";50187;10010.87119;"2021-04-11";0.021;1052;390;"city";"ES";0;0
"Vitória";3205309.0;"2021-04-12";202115;365855.0;362097.0;"False";"True";43802;11972.502770000001;"2021-04-11";0.0202;886;390;"city";"ES";0;0
"Água Doce do Norte";3200169.0;"2021-04-12";202115;10909.0;11019.0;"False";"True";658;6031.71693;"2021-04-11";0.0471;31;350;"city";"ES";0;0
"Águia Branca";3200136.0;"2021-04-12";202115;9631.0;9642.0;"False";"True";1740;18066.65974;"2021-04-11";0.0282;49;350;"city";"ES";0;0
"";32.0;"2021-04-12";202115;4064052.0;4018650.0;"True";"False";405401;9975.29067;"2021-04-12";0.0203;8216;404;"state";"ES";1196;49
"Abadia de Goiás";5200050.0;"2021-04-12";202115;8958.0;8773.0;"False";"True";1179;13161.41996;"2021-04-11";0.0153;18;327;"city";"GO";0;0
"Abadiânia";5200100.0;"2021-04-12";202115;20461.0;20042.0;"False";"True";306;1495.52808;"2021-04-11";0.0752;23;319;"city";"GO";0;0
"Acreúna";5200134.0;"2021-04-12";202115;22546.0;22366.0;"False";"True";1457;6462.34365;"2021-04-11";0.0268;39;316;"city";"GO";0;0
"Adelândia";5200159.0;"2021-04-12";202115;2516.0;2516.0;"False";"True";108;4292.52782;"2021-04-11";0.0185;2;312;"city";"GO";0;0
"Alexânia";5200308.0;"2021-04-12";202115;28010.0;27653.0;"False";"True";2348;8382.720459999999;"2021-04-11";0.0196;46;341;"city";"GO";0;0
"Aloândia";5200506.0;"2021-04-12";202115;1986.0;1995.0;"False";"True";186;9365.55891;"2021-04-11";0.0323;6;367;"city";"GO";0;0
"Alto Horizonte";5200555.0;"2021-04-12";202115;6605.0;6414.0;"False";"True";586;8872.06662;"2021-04-11";0.0102;6;288;"city";"GO";0;0
"Alto Paraíso de Goiás";5200605.0;"2021-04-12";202115;7688.0;7624.0;"False";"True";494;6425.59834;"2021-04-11";0.0101;5;340;"city";"GO";0;0
"Alvorada do Norte";5200803.0;"2021-04-12";202115;8705.0;8660.0;"False";"True";560;6433.08443;"2021-04-11";0.0036;2;300;"city";"GO";0;0
"Amaralina";5200829.0;"2021-04-12";202115;3845.0;3812.0;"False";"True";46;1196.35891;"2021-04-11";0.0;0;326;"city";"GO";0;0
"Americano do Brasil";5200852.0;"2021-04-12";202115;6164.0;6111.0;"False";"True";341;5532.121999999999;"2021-04-11";0.0352;12;299;"city";"GO";0;0
"Amorinópolis";5200902.0;"2021-04-12";202115;3069.0;3126.0;"False";"True";142;4626.9143;"2021-04-11";0.006999999999999999;1;326;"city";"GO";0;0
"Anhanguera";5201207.0;"2021-04-12";202115;1160.0;1149.0;"False";"True";82;7068.965520000001;"2021-04-11";0.0732;6;369;"city";"GO";0;0
"Anicuns";5201306.0;"2021-04-12";202115;21981.0;21850.0;"False";"True";2139;9731.13143;"2021-04-11";0.0243;52;341;"city";"GO";0;0
"Anápolis";5201108.0;"2021-04-12";202115;391772.0;386923.0;"False";"True";27832;7104.132;"2021-04-11";0.026000000000000002;723;393;"city";"GO";0;0
"Aparecida de Goiânia";5201405.0;"2021-04-12";202115;590146.0;578179.0;"False";"True";55881;9469.01275;"2021-04-11";0.0184;1030;391;"city";"GO";0;0
"Aparecida do Rio Doce";5201454.0;"2021-04-12";202115;2474.0;2474.0;"False";"True";178;7194.826190000001;"2021-04-11";0.0225;4;332;"city";"GO";0;0
"Aporé";5201504.0;"2021-04-12";202115;4232.0;4198.0;"False";"True";280;6616.25709;"2021-04-11";0.0214;6;334;"city";"GO";0;0
"Aragarças";5201702.0;"2021-04-12";202115;20273.0;20118.0;"False";"True";1695;8360.87407;"2021-04-11";0.0224;38;337;"city";"GO";0;0
"Aragoiânia";5201801.0;"2021-04-12";202115;10496.0;10308.0;"False";"True";808;7698.17073;"2021-04-11";0.0124;10;363;"city";"GO";0;0
"Araguapaz";5202155.0;"2021-04-12";202115;7783.0;7770.0;"False";"True";383;4920.981629999999;"2021-04-11";0.0444;17;326;"city";"GO";0;0
"Araçu";5201603.0;"2021-04-12";202115;3486.0;3522.0;"False";"True";356;10212.27768;"2021-04-11";0.0309;11;328;"city";"GO";0;0
"Arenópolis";5202353.0;"2021-04-12";202115;2536.0;2612.0;"False";"True";154;6072.55521;"2021-04-11";0.026000000000000002;4;273;"city";"GO";0;0
"Aruanã";5202502.0;"2021-04-12";202115;10110.0;9875.0;"False";"True";351;3471.81009;"2021-04-11";0.0256;9;295;"city";"GO";0;0
"Aurilândia";5202601.0;"2021-04-12";202115;3058.0;3120.0;"False";"True";165;5395.68345;"2021-04-11";0.0242;4;326;"city";"GO";0;0
"Avelinópolis";5202809.0;"2021-04-12";202115;2409.0;2417.0;"False";"True";239;9921.1291;"2021-04-11";0.0418;10;352;"city";"GO";0;0
"Baliza";5203104.0;"2021-04-12";202115;5280.0;5138.0;"False";"True";166;3143.93939;"2021-04-11";0.0301;5;279;"city";"GO";0;0
"Barro Alto";5203203.0;"2021-04-12";202115;11408.0;11167.0;"False";"True";1154;10115.708270000001;"2021-04-11";0.0113;13;355;"city";"GO";0;0
"Bela Vista de Goiás";5203302.0;"2021-04-12";202115;30492.0;29975.0;"False";"True";1937;6352.4859;"2021-04-11";0.0227;44;370;"city";"GO";0;0
"Bom Jardim de Goiás";5203401.0;"2021-04-12";202115;8869.0;8841.0;"False";"True";540;6088.6232899999995;"2021-04-11";0.0204;11;335;"city";"GO";0;0
"Bom Jesus de Goiás";5203500.0;"2021-04-12";202115;25648.0;25216.0;"False";"True";2235;8714.12976;"2021-04-11";0.0371;83;375;"city";"GO";0;0
"Bonfinópolis";5203559.0;"2021-04-12";202115;9919.0;9706.0;"False";"True";423;4264.5428;"2021-04-11";0.0355;15;326;"city";"GO";0;0
"Bonópolis";5203575.0;"2021-04-12";202115;4493.0;4405.0;"False";"True";114;2537.2802100000004;"2021-04-11";0.0088;1;265;"city";"GO";0;0
"Brazabrantes";5203609.0;"2021-04-12";202115;3746.0;3703.0;"False";"True";335;8942.8724;"2021-04-11";0.009000000000000001;3;324;"city";"GO";0;0
"Britânia";5203807.0;"2021-04-12";202115;5797.0;5779.0;"False";"True";401;6917.37105;"2021-04-11";0.005;2;341;"city";"GO";0;0
"Buriti Alegre";5203906.0;"2021-04-12";202115;9484.0;9459.0;"False";"True";726;7654.997890000001;"2021-04-11";0.0344;25;302;"city";"GO";0;0
"Buriti de Goiás";5203939.0;"2021-04-12";202115;2476.0;2488.0;"False";"True";170;6865.912759999999;"2021-04-11";0.0235;4;295;"city";"GO";0;0
"Buritinópolis";5203962.0;"2021-04-12";202115;3283.0;3292.0;"False";"True";127;3868.41304;"2021-04-11";0.0;0;301;"city";"GO";0;0
"Cabeceiras";5204003.0;"2021-04-12";202115;8046.0;7993.0;"False";"True";237;2945.5630100000003;"2021-04-11";0.0338;8;322;"city";"GO";0;0
"Cachoeira Alta";5204102.0;"2021-04-12";202115;12666.0;12484.0;"False";"True";1045;8250.434229999999;"2021-04-11";0.0134;14;317;"city";"GO";0;0
"Cachoeira Dourada";5204250.0;"2021-04-12";202115;8031.0;8067.0;"False";"True";368;4582.24381;"2021-04-11";0.0245;9;323;"city";"GO";0;0
"Cachoeira de Goiás";5204201.0;"2021-04-12";202115;1342.0;1351.0;"False";"True";50;3725.7824100000003;"2021-04-11";0.0;0;280;"city";"GO";0;0
"Caiapônia";5204409.0;"2021-04-12";202115;19107.0;18913.0;"False";"True";834;4364.89245;"2021-04-11";0.0312;26;319;"city";"GO";0;0
"Caldas Novas";5204508.0;"2021-04-12";202115;93196.0;91162.0;"False";"True";6546;7023.906609999999;"2021-04-11";0.0229;150;377;"city";"GO";0;0
"Caldazinha";5204557.0;"2021-04-12";202115;3848.0;3804.0;"False";"True";195;5067.56757;"2021-04-11";0.0154;3;334;"city";"GO";0;0
"Campestre de Goiás";5204607.0;"2021-04-12";202115;3649.0;3630.0;"False";"True";373;10221.97862;"2021-04-11";0.0241;9;377;"city";"GO";0;0
"Campinaçu";5204656.0;"2021-04-12";202115;3632.0;3640.0;"False";"True";175;4818.28194;"2021-04-11";0.0057;1;256;"city";"GO";0;0
"Campinorte";5204706.0;"2021-04-12";202115;12764.0;12626.0;"False";"True";1018;7975.55625;"2021-04-11";0.0187;19;354;"city";"GO";0;0
"Campo Alegre de Goiás";5204805.0;"2021-04-12";202115;7738.0;7589.0;"False";"True";183;2364.95218;"2021-04-11";0.0546;10;337;"city";"GO";0;0
"Campo Limpo de Goiás";5204854.0;"2021-04-12";202115;7940.0;7789.0;"False";"True";150;1889.16877;"2021-04-11";0.02;3;313;"city";"GO";0;0
"Campos Belos";5204904.0;"2021-04-12";202115;20007.0;19887.0;"False";"True";982;4908.2821;"2021-04-11";0.0143;14;343;"city";"GO";0;0
"Campos Verdes";5204953.0;"2021-04-12";202115;1830.0;2141.0;"False";"True";174;9508.19672;"2021-04-11";0.0287;5;287;"city";"GO";0;0
"Carmo do Rio Verde";5205000.0;"2021-04-12";202115;10186.0;10082.0;"False";"True";452;4437.46318;"2021-04-11";0.0376;17;361;"city";"GO";0;0
"Castelândia";5205059.0;"2021-04-12";202115;3407.0;3435.0;"False";"True";250;7337.83387;"2021-04-11";0.016;4;315;"city";"GO";0;0
"Catalão";5205109.0;"2021-04-12";202115;110983.0;108823.0;"False";"True";7466;6727.15641;"2021-04-11";0.0334;249;387;"city";"GO";0;0
"Caturaí";5205208.0;"2021-04-12";202115;5101.0;5070.0;"False";"True";399;7821.995690000001;"2021-04-11";0.0251;10;341;"city";"GO";0;0
"Cavalcante";5205307.0;"2021-04-12";202115;9725.0;9709.0;"False";"True";176;1809.7686399999998;"2021-04-11";0.0114;2;316;"city";"GO";0;0
"Caçu";5204300.0;"2021-04-12";202115;16270.0;16009.0;"False";"True";1161;7135.8328200000005;"2021-04-11";0.0207;24;335;"city";"GO";0;0
"Ceres";5205406.0;"2021-04-12";202115;22306.0;22191.0;"False";"True";2150;9638.662240000001;"2021-04-11";0.02;43;361;"city";"GO";0;0
"Cezarina";5205455.0;"2021-04-12";202115;8703.0;8606.0;"False";"True";684;7859.358840000001;"2021-04-11";0.0278;19;314;"city";"GO";0;0
