epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202114,2021-04-05,314,AL,Chã Preta,2701902,city,150,2051.70291,0,3,0,0.02,7311,False,True
202114,2021-04-05,334,AL,Coité do Nóia,2702009,city,315,2959.69182,0,7,0,0.0222,10643,False,True
202114,2021-04-05,340,AL,Colônia Leopoldina,2702108,city,292,1338.34449,0,14,0,0.0479,21818,False,True
202114,2021-04-05,339,AL,Coqueiro Seco,2702207,city,356,6070.94134,0,6,0,0.0169,5864,False,True
202114,2021-04-05,342,AL,Coruripe,2702306,city,2863,4997.03285,0,38,0,0.0133,57294,False,True
202114,2021-04-05,332,AL,Craíbas,2702355,city,935,3846.31207,0,14,0,0.015,24309,False,True
202114,2021-04-05,347,AL,Delmiro Gouveia,2702405,city,2361,4517.62275,0,55,0,0.0233,52262,False,True
202114,2021-04-05,325,AL,Dois Riachos,2702504,city,449,4057.10671,0,5,0,0.0111,11067,False,True
202114,2021-04-05,318,AL,Estrela de Alagoas,2702553,city,271,1484.52479,0,6,0,0.0221,18255,False,True
202114,2021-04-05,325,AL,Feira Grande,2702603,city,566,2552.07864,0,8,0,0.0141,22178,False,True
202114,2021-04-05,321,AL,Feliz Deserto,2702702,city,112,2343.58652,0,4,0,0.0357,4779,False,True
202114,2021-04-05,333,AL,Flexeiras,2702801,city,410,3201.37425,0,8,0,0.0195,12807,False,True
202114,2021-04-05,321,AL,Girau do Ponciano,2702900,city,1531,3712.68521,0,27,0,0.0176,41237,False,True
202114,2021-04-05,352,AL,Ibateguara,2703007,city,503,3218.788,0,11,0,0.0219,15627,False,True
202114,2021-04-05,330,AL,Igaci,2703106,city,452,1764.72885,0,6,0,0.0133,25613,False,True
202114,2021-04-05,318,AL,Igreja Nova,2703205,city,750,3050.51655,0,10,0,0.0133,24586,False,True
202114,2021-04-05,373,AL,Importados/Indefinidos,,city,3,,0,3,0,1.0,,False,True
202114,2021-04-05,334,AL,Inhapi,2703304,city,228,1239.66942,0,5,0,0.0219,18392,False,True
202114,2021-04-05,318,AL,Jacaré dos Homens,2703403,city,184,3525.57961,0,1,0,0.0054,5219,False,True
202114,2021-04-05,325,AL,Jacuípe,2703502,city,113,1612.90323,0,4,0,0.0354,7006,False,True
202114,2021-04-05,331,AL,Japaratinga,2703601,city,284,3379.74533,0,8,0,0.0282,8403,False,True
202114,2021-04-05,339,AL,Jaramataia,2703700,city,73,1267.14112,0,1,0,0.0137,5761,False,True
202114,2021-04-05,339,AL,Jequiá da Praia,2703759,city,454,3935.50624,0,9,0,0.0198,11536,False,True
202114,2021-04-05,340,AL,Joaquim Gomes,2703809,city,693,2877.78747,0,17,0,0.0245,24081,False,True
