Açude,Data do registro,Volume (%),Volume (m³),Afluência/Defluência (m²),data
Epitácio Pessoa,21/12/2010,78.9,"324.810.595,68","-340.094,41",2010-12-21
Epitácio Pessoa,22/12/2010,78.81,"324.470.501,27","-340.094,41",2010-12-22
Epitácio Pessoa,23/12/2010,78.73,"324.130.406,86","-340.094,41",2010-12-23
Epitácio Pessoa,24/12/2010,78.65,"323.790.312,45","-340.094,41",2010-12-24
Epitácio Pessoa,25/12/2010,78.57,"323.450.218,04","-340.094,41",2010-12-25
Epitácio Pessoa,26/12/2010,78.48,"323.110.123,63","-340.094,41",2010-12-26
Epitácio Pessoa,27/12/2010,78.4,"322.770.029,22","-340.094,41",2010-12-27
Epitácio Pessoa,28/12/2010,78.32,"322.429.934,81","-340.094,41",2010-12-28
Epitácio Pessoa,29/12/2010,78.24,"322.089.840,40","-340.094,41",2010-12-29
Epitácio Pessoa,30/12/2010,78.07,"321.409.651,58","-680.188,82",2010-12-30
Epitácio Pessoa,31/12/2010,77.99,"321.069.557,17","-340.094,41",2010-12-31
Epitácio Pessoa,01/01/2011,77.91,"320.729.462,76","-340.094,41",2011-01-01
Epitácio Pessoa,02/01/2011,77.82,"320.389.368,35","-340.094,41",2011-01-02
Epitácio Pessoa,03/01/2011,77.74,"320.049.273,94","-340.094,41",2011-01-03
Epitácio Pessoa,04/01/2011,77.66,"319.709.179,53","-340.094,41",2011-01-04
Epitácio Pessoa,05/01/2011,77.58,"319.369.085,12","-340.094,41",2011-01-05
Epitácio Pessoa,06/01/2011,77.49,"319.028.990,71","-340.094,41",2011-01-06
Epitácio Pessoa,07/01/2011,77.41,"318.688.896,30","-340.094,41",2011-01-07
Epitácio Pessoa,08/01/2011,77.25,"318.008.707,48","-680.188,82",2011-01-08
Epitácio Pessoa,09/01/2011,77.16,"317.668.613,07","-340.094,41",2011-01-09
Epitácio Pessoa,10/01/2011,77.08,"317.328.518,66","-340.094,41",2011-01-10
Epitácio Pessoa,11/01/2011,77.25,"318.008.707,48","680.188,82",2011-01-11
Epitácio Pessoa,12/01/2011,77.25,"318.008.707,48",0,2011-01-12
Epitácio Pessoa,13/01/2011,77.25,"318.008.707,48",0,2011-01-13
Epitácio Pessoa,14/01/2011,77.16,"317.668.613,07","-340.094,41",2011-01-14
Epitácio Pessoa,15/01/2011,77.08,"317.328.518,66","-340.094,41",2011-01-15
Epitácio Pessoa,16/01/2011,77.0,"316.988.424,25","-340.094,41",2011-01-16
Epitácio Pessoa,17/01/2011,76.91,"316.648.329,84","-340.094,41",2011-01-17
Epitácio Pessoa,18/01/2011,76.83,"316.308.235,43","-340.094,41",2011-01-18
Epitácio Pessoa,19/01/2011,76.83,"316.308.235,43",0,2011-01-19
Epitácio Pessoa,20/01/2011,76.67,"315.628.046,61","-680.188,82",2011-01-20
Epitácio Pessoa,21/01/2011,76.58,"315.287.952,20","-340.094,41",2011-01-21
Epitácio Pessoa,22/01/2011,76.91,"316.648.329,84","1.360.377,64",2011-01-22
Epitácio Pessoa,23/01/2011,77.58,"319.369.085,12","2.720.755,28",2011-01-23
Epitácio Pessoa,24/01/2011,78.81,"324.470.501,27","5.101.416,15",2011-01-24
Epitácio Pessoa,25/01/2011,79.48,"327.191.256,55","2.720.755,28",2011-01-25
Epitácio Pessoa,26/01/2011,79.64,"327.871.445,37","680.188,82",2011-01-26
Epitácio Pessoa,27/01/2011,79.72,"328.211.539,78","340.094,41",2011-01-27
Epitácio Pessoa,28/01/2011,79.72,"328.211.539,78",0,2011-01-28
Epitácio Pessoa,29/01/2011,79.72,"328.211.539,78",0,2011-01-29
Epitácio Pessoa,30/01/2011,79.72,"328.211.539,78",0,2011-01-30
Epitácio Pessoa,31/01/2011,79.64,"327.871.445,37","-340.094,41",2011-01-31
Epitácio Pessoa,01/02/2011,79.56,"327.531.350,96","-340.094,41",2011-02-01
Epitácio Pessoa,02/02/2011,79.48,"327.191.256,55","-340.094,41",2011-02-02
Epitácio Pessoa,03/02/2011,79.39,"326.851.162,14","-340.094,41",2011-02-03
Epitácio Pessoa,04/02/2011,79.39,"326.851.162,14",0,2011-02-04
Epitácio Pessoa,05/02/2011,79.31,"326.511.067,73","-340.094,41",2011-02-05
Epitácio Pessoa,06/02/2011,79.31,"326.511.067,73",0,2011-02-06
Epitácio Pessoa,07/02/2011,79.31,"326.511.067,73",0,2011-02-07
Epitácio Pessoa,08/02/2011,79.23,"326.170.973,32","-340.094,41",2011-02-08
Epitácio Pessoa,09/02/2011,79.15,"325.830.878,91","-340.094,41",2011-02-09
Epitácio Pessoa,10/02/2011,79.06,"325.490.784,50","-340.094,41",2011-02-10
Epitácio Pessoa,11/02/2011,78.98,"325.150.690,09","-340.094,41",2011-02-11
Epitácio Pessoa,12/02/2011,78.9,"324.810.595,68","-340.094,41",2011-02-12
Epitácio Pessoa,13/02/2011,78.81,"324.470.501,27","-340.094,41",2011-02-13
Epitácio Pessoa,14/02/2011,78.81,"324.470.501,27",0,2011-02-14
Epitácio Pessoa,15/02/2011,80.05,"329.571.917,42","5.101.416,15",2011-02-15
Epitácio Pessoa,16/02/2011,80.47,"331.272.389,47","1.700.472,05",2011-02-16
Epitácio Pessoa,17/02/2011,80.55,"331.612.483,88","340.094,41",2011-02-17
Epitácio Pessoa,18/02/2011,80.55,"331.612.483,88",0,2011-02-18
Epitácio Pessoa,19/02/2011,80.47,"331.272.389,47","-340.094,41",2011-02-19
Epitácio Pessoa,20/02/2011,80.47,"331.272.389,47",0,2011-02-20
Epitácio Pessoa,21/02/2011,83.88,"345.323.555,32","14.051.165,85",2011-02-21
Epitácio Pessoa,22/02/2011,84.74,"348.858.618,22","3.535.062,90",2011-02-22
Epitácio Pessoa,23/02/2011,85.0,"349.919.137,09","1.060.518,87",2011-02-23
Epitácio Pessoa,24/02/2011,86.28,"355.221.731,44","5.302.594,35",2011-02-24
Epitácio Pessoa,25/02/2011,87.06,"358.403.288,05","3.181.556,61",2011-02-25
Epitácio Pessoa,26/02/2011,87.14,"358.756.794,34","353.506,29",2011-02-26
Epitácio Pessoa,27/02/2011,87.66,"360.877.832,08","2.121.037,74",2011-02-27
Epitácio Pessoa,28/02/2011,89.12,"366.887.439,01","6.009.606,93",2011-02-28
Epitácio Pessoa,01/03/2011,89.81,"369.715.489,33","2.828.050,32",2011-03-01
Epitácio Pessoa,02/03/2011,94.27,"388.101.551,45","18.386.062,12",2011-03-02
Epitácio Pessoa,03/03/2011,98.57,"405.816.751,43","17.715.199,98",2011-03-03
Epitácio Pessoa,04/03/2011,99.71,"410.512.379,89","4.695.628,46",2011-03-04
Epitácio Pessoa,05/03/2011,99.9,"411.294.984,63","782.604,74",2011-03-05
Epitácio Pessoa,06/03/2011,100.0,"416.904.657,75","5.609.673,12",2011-03-06
Epitácio Pessoa,07/03/2011,100.0,"418.123.035,50","1.218.377,75",2011-03-07
Epitácio Pessoa,08/03/2011,100.0,"418.529.161,42","406.125,92",2011-03-08
Epitácio Pessoa,09/03/2011,100.0,"418.529.161,42",0,2011-03-09
Epitácio Pessoa,10/03/2011,100.0,"418.529.161,42",0,2011-03-10
Epitácio Pessoa,11/03/2011,100.0,"418.529.161,42",0,2011-03-11
Epitácio Pessoa,12/03/2011,100.0,"418.529.161,42",0,2011-03-12
Epitácio Pessoa,13/03/2011,100.0,"418.935.287,33","406.125,91",2011-03-13
Epitácio Pessoa,14/03/2011,100.0,"418.529.161,42","-406.125,91",2011-03-14
Epitácio Pessoa,15/03/2011,100.0,"418.529.161,42",0,2011-03-15
Epitácio Pessoa,16/03/2011,100.0,"418.529.161,42",0,2011-03-16
Epitácio Pessoa,17/03/2011,100.0,"418.529.161,42",0,2011-03-17
Epitácio Pessoa,18/03/2011,100.0,"418.529.161,42",0,2011-03-18
Epitácio Pessoa,19/03/2011,100.0,"418.529.161,42",0,2011-03-19
Epitácio Pessoa,20/03/2011,100.0,"418.123.035,50","-406.125,92",2011-03-20
Epitácio Pessoa,21/03/2011,100.0,"417.716.909,58","-406.125,92",2011-03-21
Epitácio Pessoa,22/03/2011,100.0,"417.310.783,67","-406.125,91",2011-03-22
Epitácio Pessoa,23/03/2011,100.0,"416.904.657,75","-406.125,92",2011-03-23
Epitácio Pessoa,24/03/2011,100.0,"416.498.531,83","-406.125,92",2011-03-24
Epitácio Pessoa,25/03/2011,100.0,"429.900.687,08","13.402.155,25",2011-03-25
Epitácio Pessoa,26/03/2011,100.0,"436.600.950,11","6.700.263,03",2011-03-26
Epitácio Pessoa,27/03/2011,100.0,"435.761.731,83","-839.218,28",2011-03-27
Epitácio Pessoa,28/03/2011,100.0,"435.342.122,69","-419.609,14",2011-03-28
Epitácio Pessoa,29/03/2011,100.0,"434.922.513,55","-419.609,14",2011-03-29
Epitácio Pessoa,30/03/2011,100.0,"434.083.295,27","-839.218,28",2011-03-30
Epitácio Pessoa,31/03/2011,100.0,"432.824.467,84","-1.258.827,43",2011-03-31
Epitácio Pessoa,01/04/2011,100.0,"431.985.249,56","-839.218,28",2011-04-01
Epitácio Pessoa,02/04/2011,100.0,"431.146.031,28","-839.218,28",2011-04-02
Epitácio Pessoa,03/04/2011,100.0,430.306.813,"-839.218,28",2011-04-03
Epitácio Pessoa,04/04/2011,100.0,430.306.813,0,2011-04-04
Epitácio Pessoa,05/04/2011,100.0,"429.900.687,08","-406.125,92",2011-04-05
Epitácio Pessoa,06/04/2011,100.0,"429.494.561,17","-406.125,91",2011-04-06
Epitácio Pessoa,07/04/2011,100.0,"428.682.309,33","-812.251,84",2011-04-07
Epitácio Pessoa,08/04/2011,100.0,"427.870.057,50","-812.251,83",2011-04-08
Epitácio Pessoa,09/04/2011,100.0,"428.276.183,42","406.125,92",2011-04-09
Epitácio Pessoa,10/04/2011,100.0,"427.870.057,50","-406.125,92",2011-04-10
Epitácio Pessoa,11/04/2011,100.0,"427.463.931,58","-406.125,92",2011-04-11
Epitácio Pessoa,12/04/2011,100.0,"427.057.805,67","-406.125,91",2011-04-12
Epitácio Pessoa,13/04/2011,100.0,"426.651.679,75","-406.125,92",2011-04-13
Epitácio Pessoa,14/04/2011,100.0,"426.245.553,83","-406.125,92",2011-04-14
Epitácio Pessoa,15/04/2011,100.0,"425.839.427,92","-406.125,91",2011-04-15
Epitácio Pessoa,16/04/2011,100.0,"425.027.176,08","-812.251,84",2011-04-16
Epitácio Pessoa,17/04/2011,100.0,"424.621.050,17","-406.125,91",2011-04-17
Epitácio Pessoa,18/04/2011,100.0,"424.214.924,25","-406.125,92",2011-04-18
Epitácio Pessoa,19/04/2011,100.0,"425.027.176,08","812.251,83",2011-04-19
Epitácio Pessoa,20/04/2011,100.0,"425.027.176,08",0,2011-04-20
Epitácio Pessoa,21/04/2011,100.0,"425.027.176,08",0,2011-04-21
Epitácio Pessoa,22/04/2011,100.0,"429.494.561,17","4.467.385,09",2011-04-22
Epitácio Pessoa,23/04/2011,100.0,"430.726.422,14","1.231.860,97",2011-04-23
Epitácio Pessoa,24/04/2011,100.0,"430.726.422,14",0,2011-04-24
Epitácio Pessoa,25/04/2011,100.0,430.306.813,"-419.609,14",2011-04-25
Epitácio Pessoa,26/04/2011,100.0,"429.900.687,08","-406.125,92",2011-04-26
Epitácio Pessoa,27/04/2011,100.0,"429.088.435,25","-812.251,83",2011-04-27
Epitácio Pessoa,28/04/2011,100.0,"428.276.183,42","-812.251,83",2011-04-28
Epitácio Pessoa,29/04/2011,100.0,"436.181.340,97","7.905.157,55",2011-04-29
Epitácio Pessoa,30/04/2011,100.0,"445.412.742,06","9.231.401,09",2011-04-30
Epitácio Pessoa,01/05/2011,100.0,"448.769.615,19","3.356.873,13",2011-05-01
Epitácio Pessoa,02/05/2011,100.0,"494.749.823,95","45.980.208,76",2011-05-02
Epitácio Pessoa,03/05/2011,100.0,"487.232.218,76","-7.517.605,19",2011-05-03
Epitácio Pessoa,04/05/2011,100.0,"495.634.248,09","8.402.029,33",2011-05-04
Epitácio Pessoa,05/05/2011,100.0,"493.865.399,81","-1.768.848,28",2011-05-05
Epitácio Pessoa,06/05/2011,100.0,"495.634.248,09","1.768.848,28",2011-05-06
Epitácio Pessoa,07/05/2011,100.0,"480.599.037,71","-15.035.210,38",2011-05-07
Epitácio Pessoa,08/05/2011,100.0,"466.006.039,40","-14.592.998,31",2011-05-08
Epitácio Pessoa,09/05/2011,100.0,"457.604.010,07","-8.402.029,33",2011-05-09
Epitácio Pessoa,10/05/2011,100.0,"451.706.879,17","-5.897.130,90",2011-05-10
Epitácio Pessoa,11/05/2011,100.0,"447.091.178,62","-4.615.700,55",2011-05-11
Epitácio Pessoa,12/05/2011,100.0,"443.734.305,50","-3.356.873,12",2011-05-12
Epitácio Pessoa,13/05/2011,100.0,"441.216.650,66","-2.517.654,84",2011-05-13
Epitácio Pessoa,14/05/2011,100.0,"438.698.995,81","-2.517.654,85",2011-05-14
Epitácio Pessoa,15/05/2011,100.0,"437.020.559,25","-1.678.436,56",2011-05-15
Epitácio Pessoa,16/05/2011,100.0,"432.824.467,84","-4.196.091,41",2011-05-16
Epitácio Pessoa,17/05/2011,100.0,"434.502.904,41","1.678.436,57",2011-05-17
Epitácio Pessoa,18/05/2011,100.0,"445.412.742,06","10.909.837,65",2011-05-18
Epitácio Pessoa,19/05/2011,100.0,"456.742.188,86","11.329.446,80",2011-05-19
Epitácio Pessoa,20/05/2011,100.0,457.161.798,"419.609,14",2011-05-20
Epitácio Pessoa,21/05/2011,100.0,"450.867.660,89","-6.294.137,11",2011-05-21
Epitácio Pessoa,22/05/2011,100.0,"451.287.270,03","419.609,14",2011-05-22
Epitácio Pessoa,23/05/2011,100.0,"448.350.006,05","-2.937.263,98",2011-05-23
Epitácio Pessoa,24/05/2011,100.0,"444.993.132,92","-3.356.873,13",2011-05-24
Epitácio Pessoa,25/05/2011,100.0,"442.475.478,08","-2.517.654,84",2011-05-25
Epitácio Pessoa,26/05/2011,100.0,"439.538.214,09","-2.937.263,99",2011-05-26
Epitácio Pessoa,27/05/2011,100.0,"437.859.777,53","-1.678.436,56",2011-05-27
Epitácio Pessoa,28/05/2011,100.0,"436.600.950,11","-1.258.827,42",2011-05-28
Epitácio Pessoa,29/05/2011,100.0,"435.342.122,69","-1.258.827,42",2011-05-29
Epitácio Pessoa,30/05/2011,100.0,"434.083.295,27","-1.258.827,42",2011-05-30
Epitácio Pessoa,31/05/2011,100.0,"433.663.686,12","-419.609,15",2011-05-31
Epitácio Pessoa,01/06/2011,100.0,"432.404.858,70","-1.258.827,42",2011-06-01
Epitácio Pessoa,02/06/2011,100.0,"431.565.640,42","-839.218,28",2011-06-02
Epitácio Pessoa,03/06/2011,100.0,"431.146.031,28","-419.609,14",2011-06-03
Epitácio Pessoa,04/06/2011,100.0,430.306.813,"-839.218,28",2011-06-04
Epitácio Pessoa,05/06/2011,100.0,"429.900.687,08","-406.125,92",2011-06-05
Epitácio Pessoa,06/06/2011,100.0,"429.494.561,17","-406.125,91",2011-06-06
Epitácio Pessoa,07/06/2011,100.0,"428.682.309,33","-812.251,84",2011-06-07
Epitácio Pessoa,08/06/2011,100.0,"428.276.183,42","-406.125,91",2011-06-08
Epitácio Pessoa,09/06/2011,100.0,"427.870.057,50","-406.125,92",2011-06-09
Epitácio Pessoa,10/06/2011,100.0,"427.463.931,58","-406.125,92",2011-06-10
Epitácio Pessoa,11/06/2011,100.0,"427.057.805,67","-406.125,91",2011-06-11
Epitácio Pessoa,12/06/2011,100.0,"426.651.679,75","-406.125,92",2011-06-12
Epitácio Pessoa,13/06/2011,100.0,"426.245.553,83","-406.125,92",2011-06-13
Epitácio Pessoa,14/06/2011,100.0,"426.245.553,83",0,2011-06-14
Epitácio Pessoa,15/06/2011,100.0,"425.839.427,92","-406.125,91",2011-06-15
Epitácio Pessoa,16/06/2011,100.0,"425.027.176,08","-812.251,84",2011-06-16
Epitácio Pessoa,17/06/2011,100.0,425.433.302,"406.125,92",2011-06-17
Epitácio Pessoa,18/06/2011,100.0,425.433.302,0,2011-06-18
Epitácio Pessoa,19/06/2011,100.0,425.433.302,0,2011-06-19
Epitácio Pessoa,20/06/2011,100.0,"425.027.176,08","-406.125,92",2011-06-20
Epitácio Pessoa,21/06/2011,100.0,"425.027.176,08",0,2011-06-21
Epitácio Pessoa,22/06/2011,100.0,"424.621.050,17","-406.125,91",2011-06-22
Epitácio Pessoa,23/06/2011,100.0,"424.621.050,17",0,2011-06-23
Epitácio Pessoa,24/06/2011,100.0,"424.621.050,17",0,2011-06-24
Epitácio Pessoa,25/06/2011,100.0,"424.621.050,17",0,2011-06-25
Epitácio Pessoa,26/06/2011,100.0,"424.214.924,25","-406.125,92",2011-06-26
Epitácio Pessoa,27/06/2011,100.0,"424.214.924,25",0,2011-06-27
Epitácio Pessoa,28/06/2011,100.0,"424.214.924,25",0,2011-06-28
Epitácio Pessoa,29/06/2011,100.0,"423.402.672,42","-812.251,83",2011-06-29
Epitácio Pessoa,30/06/2011,100.0,"423.402.672,42",0,2011-06-30
Epitácio Pessoa,01/07/2011,100.0,"423.402.672,42",0,2011-07-01
Epitácio Pessoa,02/07/2011,100.0,"423.402.672,42",0,2011-07-02
Epitácio Pessoa,03/07/2011,100.0,"423.402.672,42",0,2011-07-03
Epitácio Pessoa,04/07/2011,100.0,"422.996.546,50","-406.125,92",2011-07-04
Epitácio Pessoa,05/07/2011,100.0,"422.996.546,50",0,2011-07-05
Epitácio Pessoa,06/07/2011,100.0,"422.996.546,50",0,2011-07-06
Epitácio Pessoa,07/07/2011,100.0,"422.996.546,50",0,2011-07-07
Epitácio Pessoa,08/07/2011,100.0,"422.590.420,58","-406.125,92",2011-07-08
Epitácio Pessoa,09/07/2011,100.0,"422.184.294,67","-406.125,91",2011-07-09
Epitácio Pessoa,10/07/2011,100.0,"422.184.294,67",0,2011-07-10
Epitácio Pessoa,11/07/2011,100.0,"422.184.294,67",0,2011-07-11
Epitácio Pessoa,12/07/2011,100.0,"422.184.294,67",0,2011-07-12
Epitácio Pessoa,13/07/2011,100.0,"422.184.294,67",0,2011-07-13
Epitácio Pessoa,14/07/2011,100.0,"422.184.294,67",0,2011-07-14
Epitácio Pessoa,15/07/2011,100.0,"421.778.168,75","-406.125,92",2011-07-15
Epitácio Pessoa,16/07/2011,100.0,"421.778.168,75",0,2011-07-16
Epitácio Pessoa,17/07/2011,100.0,"422.590.420,58","812.251,83",2011-07-17
Epitácio Pessoa,18/07/2011,100.0,"427.463.931,58",4.873.511,2011-07-18
Epitácio Pessoa,19/07/2011,100.0,"429.494.561,17","2.030.629,59",2011-07-19
Epitácio Pessoa,20/07/2011,100.0,430.306.813,"812.251,83",2011-07-20
Epitácio Pessoa,21/07/2011,100.0,"429.900.687,08","-406.125,92",2011-07-21
Epitácio Pessoa,22/07/2011,100.0,"429.494.561,17","-406.125,91",2011-07-22
Epitácio Pessoa,23/07/2011,100.0,"429.088.435,25","-406.125,92",2011-07-23
Epitácio Pessoa,24/07/2011,100.0,"428.682.309,33","-406.125,92",2011-07-24
Epitácio Pessoa,25/07/2011,100.0,"428.276.183,42","-406.125,91",2011-07-25
Epitácio Pessoa,26/07/2011,100.0,"427.870.057,50","-406.125,92",2011-07-26
Epitácio Pessoa,27/07/2011,100.0,"427.463.931,58","-406.125,92",2011-07-27
Epitácio Pessoa,28/07/2011,100.0,"427.057.805,67","-406.125,91",2011-07-28
Epitácio Pessoa,29/07/2011,100.0,"426.651.679,75","-406.125,92",2011-07-29
Epitácio Pessoa,30/07/2011,100.0,"426.245.553,83","-406.125,92",2011-07-30
Epitácio Pessoa,31/07/2011,100.0,"426.245.553,83",0,2011-07-31
Epitácio Pessoa,01/08/2011,100.0,"426.651.679,75","406.125,92",2011-08-01
Epitácio Pessoa,02/08/2011,100.0,"426.651.679,75",0,2011-08-02
Epitácio Pessoa,03/08/2011,100.0,"426.245.553,83","-406.125,92",2011-08-03
Epitácio Pessoa,04/08/2011,100.0,"425.839.427,92","-406.125,91",2011-08-04
Epitácio Pessoa,05/08/2011,100.0,425.433.302,"-406.125,92",2011-08-05
Epitácio Pessoa,06/08/2011,100.0,"425.027.176,08","-406.125,92",2011-08-06
Epitácio Pessoa,07/08/2011,100.0,"424.621.050,17","-406.125,91",2011-08-07
Epitácio Pessoa,08/08/2011,100.0,"424.214.924,25","-406.125,92",2011-08-08
Epitácio Pessoa,09/08/2011,100.0,"424.214.924,25",0,2011-08-09
Epitácio Pessoa,10/08/2011,100.0,"423.808.798,33","-406.125,92",2011-08-10
Epitácio Pessoa,11/08/2011,100.0,"423.402.672,42","-406.125,91",2011-08-11
Epitácio Pessoa,12/08/2011,100.0,"422.996.546,50","-406.125,92",2011-08-12
Epitácio Pessoa,13/08/2011,100.0,"422.996.546,50",0,2011-08-13
Epitácio Pessoa,14/08/2011,100.0,"422.590.420,58","-406.125,92",2011-08-14
Epitácio Pessoa,15/08/2011,100.0,"422.184.294,67","-406.125,91",2011-08-15
Epitácio Pessoa,16/08/2011,100.0,"421.372.042,83","-812.251,84",2011-08-16
Epitácio Pessoa,17/08/2011,100.0,"421.372.042,83",0,2011-08-17
Epitácio Pessoa,18/08/2011,100.0,"420.965.916,92","-406.125,91",2011-08-18
Epitácio Pessoa,19/08/2011,100.0,420.559.791,"-406.125,92",2011-08-19
Epitácio Pessoa,20/08/2011,100.0,"420.153.665,08","-406.125,92",2011-08-20
Epitácio Pessoa,21/08/2011,100.0,"420.153.665,08",0,2011-08-21
Epitácio Pessoa,22/08/2011,100.0,"419.747.539,17","-406.125,91",2011-08-22
Epitácio Pessoa,23/08/2011,100.0,"420.153.665,08","406.125,91",2011-08-23
Epitácio Pessoa,24/08/2011,100.0,"420.153.665,08",0,2011-08-24
Epitácio Pessoa,25/08/2011,100.0,"419.747.539,17","-406.125,91",2011-08-25
Epitácio Pessoa,26/08/2011,100.0,"420.153.665,08","406.125,91",2011-08-26
Epitácio Pessoa,27/08/2011,100.0,"419.747.539,17","-406.125,91",2011-08-27
Epitácio Pessoa,28/08/2011,100.0,"419.747.539,17",0,2011-08-28
Epitácio Pessoa,29/08/2011,100.0,"419.747.539,17",0,2011-08-29
Epitácio Pessoa,30/08/2011,100.0,"419.341.413,25","-406.125,92",2011-08-30
Epitácio Pessoa,31/08/2011,100.0,"418.935.287,33","-406.125,92",2011-08-31
Epitácio Pessoa,01/09/2011,100.0,"418.935.287,33",0,2011-09-01
Epitácio Pessoa,02/09/2011,100.0,"418.529.161,42","-406.125,91",2011-09-02
Epitácio Pessoa,03/09/2011,100.0,"418.123.035,50","-406.125,92",2011-09-03
Epitácio Pessoa,04/09/2011,100.0,"418.529.161,42","406.125,92",2011-09-04
Epitácio Pessoa,05/09/2011,100.0,"418.123.035,50","-406.125,92",2011-09-05
Epitácio Pessoa,06/09/2011,100.0,"417.716.909,58","-406.125,92",2011-09-06
Epitácio Pessoa,07/09/2011,100.0,"416.904.657,75","-812.251,83",2011-09-07
Epitácio Pessoa,08/09/2011,100.0,"416.092.405,92","-812.251,83",2011-09-08
Epitácio Pessoa,09/09/2011,100.0,415.686.280,"-406.125,92",2011-09-09
Epitácio Pessoa,10/09/2011,100.0,"415.286.280,70","-399.999,30",2011-09-10
Epitácio Pessoa,11/09/2011,100.0,"414.886.281,40","-399.999,30",2011-09-11
Epitácio Pessoa,12/09/2011,100.0,"414.886.281,40",0,2011-09-12
Epitácio Pessoa,13/09/2011,100.0,"414.886.281,40",0,2011-09-13
Epitácio Pessoa,14/09/2011,100.0,"414.486.282,10","-399.999,30",2011-09-14
Epitácio Pessoa,15/09/2011,100.0,"414.086.282,80","-399.999,30",2011-09-15
Epitácio Pessoa,16/09/2011,100.0,"413.686.283,50","-399.999,30",2011-09-16
Epitácio Pessoa,17/09/2011,100.0,"413.286.284,20","-399.999,30",2011-09-17
Epitácio Pessoa,18/09/2011,100.0,"412.886.284,90","-399.999,30",2011-09-18
Epitácio Pessoa,19/09/2011,100.0,"412.486.285,60","-399.999,30",2011-09-19
Epitácio Pessoa,20/09/2011,100.0,"412.086.286,30","-399.999,30",2011-09-20
Epitácio Pessoa,21/09/2011,100.0,"412.086.286,30",0,2011-09-21
Epitácio Pessoa,22/09/2011,100.0,411.686.287,"-399.999,30",2011-09-22
Epitácio Pessoa,23/09/2011,99.9,"411.294.984,63","-391.302,37",2011-09-23
Epitácio Pessoa,24/09/2011,99.81,"410.903.682,26","-391.302,37",2011-09-24
Epitácio Pessoa,25/09/2011,99.71,"410.512.379,89","-391.302,37",2011-09-25
Epitácio Pessoa,26/09/2011,99.62,"410.121.077,51","-391.302,38",2011-09-26
Epitácio Pessoa,27/09/2011,99.52,"409.729.775,14","-391.302,37",2011-09-27
Epitácio Pessoa,28/09/2011,99.52,"409.729.775,14",0,2011-09-28
Epitácio Pessoa,29/09/2011,99.43,"409.338.472,77","-391.302,37",2011-09-29
Epitácio Pessoa,30/09/2011,99.33,"408.947.170,40","-391.302,37",2011-09-30
Epitácio Pessoa,01/10/2011,99.24,"408.555.868,03","-391.302,37",2011-10-01
Epitácio Pessoa,02/10/2011,99.14,"408.164.565,66","-391.302,37",2011-10-02
Epitácio Pessoa,03/10/2011,99.05,"407.773.263,29","-391.302,37",2011-10-03
Epitácio Pessoa,04/10/2011,98.95,"407.381.960,91","-391.302,38",2011-10-04
Epitácio Pessoa,05/10/2011,98.86,"406.990.658,54","-391.302,37",2011-10-05
Epitácio Pessoa,06/10/2011,98.67,"406.208.053,80","-782.604,74",2011-10-06
Epitácio Pessoa,07/10/2011,98.57,"405.816.751,43","-391.302,37",2011-10-07
Epitácio Pessoa,08/10/2011,98.48,"405.425.449,06","-391.302,37",2011-10-08
Epitácio Pessoa,09/10/2011,98.38,"405.034.146,69","-391.302,37",2011-10-09
Epitácio Pessoa,10/10/2011,98.29,"404.642.844,31","-391.302,38",2011-10-10
Epitácio Pessoa,11/10/2011,98.19,"404.251.541,94","-391.302,37",2011-10-11
